product_name_en	product_name_da	product_name_de	product_name_fr	product_name_it	product_name_nl	product_name_pl	product_name_fi	product_name_es	product_name_sv	product_url_en	product_url_da	product_url_de	product_url_fr	product_url_it	product_url_nl	product_url_pl	product_url_fi	product_url_es	product_url_sv	style_en	style_da	style_de	style_fr	style_it	style_nl	style_pl	style_fi	style_es	style_sv	category	environment_image_1	environment_image_2	environment_image_3
Canvas print - Good morning!	Lærred - Good morning!	Leinwandbild - Good morning!	Toile - Good morning!	Stampe su tela - Good morning!	Canvas schilderi - Good morning!	Obraz na płótnie - Good morning!	Canvas taulu - Good morning!	Lienzo - Good morning!	Canvastavla Good morning! - Tavla	https://wamaya.local/en/product/canvas-print-good-morning/	https://wamaya.local/da/product/laerred-good-morning/	https://wamaya.local/de/product/leinwandbild-good-morning/	https://wamaya.local/fr/product/toile-good-morning/	https://wamaya.local/it/product/stampe-su-tela-good-morning/	https://wamaya.local/nl/product/canvas-schilderi-good-morning/	https://wamaya.local/pl/product/obraz-na-plotnie-good-morning/	https://wamaya.local/fi/product/canvas-taulu-good-morning/	https://wamaya.local/es/product/lienzo-good-morning/	https://wamaya.local/product/canvastavla-good-morning-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Blommor	https://pictufy.com/api/interiors.php?p=1871580&i=1521	https://pictufy.com/api/interiors.php?p=1871580&i=999	
Canvas print - Bison Incoming	Lærred - Bison Incoming	Leinwandbild - Bison Incoming	Toile - Bison Incoming	Stampe su tela - Bison Incoming	Canvas schilderi - Bison Incoming	Obraz na płótnie - Bison Incoming	Canvas taulu - Bison Incoming	Lienzo - Bison Incoming	Canvastavla Bison Incoming - Tavla	https://wamaya.local/en/product/canvas-print-bison-incoming/	https://wamaya.local/da/product/laerred-bison-incoming/	https://wamaya.local/de/product/leinwandbild-bison-incoming/	https://wamaya.local/fr/product/toile-bison-incoming/	https://wamaya.local/it/product/stampe-su-tela-bison-incoming/	https://wamaya.local/nl/product/canvas-schilderi-bison-incoming/	https://wamaya.local/pl/product/obraz-na-plotnie-bison-incoming/	https://wamaya.local/fi/product/canvas-taulu-bison-incoming/	https://wamaya.local/es/product/lienzo-bison-incoming/	https://wamaya.local/product/canvastavla-bison-incoming-tavla/	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Fotokonst	https://pictufy.com/api/interiors.php?p=1508451&i=1079	https://pictufy.com/api/interiors.php?p=1508451&i=94	
Canvas print - Four Fruits	Lærred - Four Fruits	Leinwandbild - Four Fruits	Toile - Four Fruits	Stampe su tela - Four Fruits	Canvas schilderi - Four Fruits	Obraz na płótnie - Four Fruits	Canvas taulu - Four Fruits	Lienzo - Four Fruits	Canvastavla Four Fruits - Tavla	https://wamaya.local/en/product/canvas-print-four-fruits/	https://wamaya.local/da/product/laerred-four-fruits/	https://wamaya.local/de/product/leinwandbild-four-fruits/	https://wamaya.local/fr/product/toile-four-fruits/	https://wamaya.local/it/product/stampe-su-tela-four-fruits/	https://wamaya.local/nl/product/canvas-schilderi-four-fruits/	https://wamaya.local/pl/product/obraz-na-plotnie-four-fruits/	https://wamaya.local/fi/product/canvas-taulu-four-fruits/	https://wamaya.local/es/product/lienzo-four-fruits/	https://wamaya.local/product/canvastavla-four-fruits-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Botaniska	https://pictufy.com/api/interiors.php?p=2438873&i=1079	https://pictufy.com/api/interiors.php?p=2438873&i=94	
Canvas print - Cappadokia	Lærred - Cappadokia	Leinwandbild - Cappadokia	Toile - Cappadokia	Stampe su tela - Cappadokia	Canvas schilderi - Cappadokia	Obraz na płótnie - Cappadokia	Canvas taulu - Cappadokia	Lienzo - Cappadokia	Canvastavla Cappadokia - Tavla	https://wamaya.local/en/product/canvas-print-cappadokia/	https://wamaya.local/da/product/laerred-cappadokia/	https://wamaya.local/de/product/leinwandbild-cappadokia/	https://wamaya.local/fr/product/toile-cappadokia/	https://wamaya.local/it/product/stampe-su-tela-cappadokia/	https://wamaya.local/nl/product/canvas-schilderi-cappadokia/	https://wamaya.local/pl/product/obraz-na-plotnie-cappadokia/	https://wamaya.local/fi/product/canvas-taulu-cappadokia/	https://wamaya.local/es/product/lienzo-cappadokia/	https://wamaya.local/product/canvastavla-cappadokia-tavla/	Bohemian	Bohemisk	Bohemian	Bohème	Bohemian	Bohemian	Bohemian	Boheemi	Bohemio	Bohemisk	Beige	https://pictufy.com/api/interiors.php?p=2595994&i=1079	https://pictufy.com/api/interiors.php?p=2595994&i=94	
Canvas print - There Will Be Light In the End	Lærred - There Will Be Light In the End	Leinwandbild - There Will Be Light In the End	Toile - There Will Be Light In the End	Stampe su tela - There Will Be Light In the End	Canvas schilderi - There Will Be Light In the End	Obraz na płótnie - There Will Be Light In the End	Canvas taulu - There Will Be Light In the End	Lienzo - There Will Be Light In the End	Canvastavla There Will Be Light In the End - Tavla	https://wamaya.local/en/product/canvas-print-there-will-be-light-in-the-end/	https://wamaya.local/da/product/laerred-there-will-be-light-in-the-end/	https://wamaya.local/de/product/leinwandbild-there-will-be-light-in-the-end/	https://wamaya.local/fr/product/toile-there-will-be-light-in-the-end/	https://wamaya.local/it/product/stampe-su-tela-there-will-be-light-in-the-end/	https://wamaya.local/nl/product/canvas-schilderi-there-will-be-light-in-the-end/	https://wamaya.local/pl/product/obraz-na-plotnie-there-will-be-light-in-the-end/	https://wamaya.local/fi/product/canvas-taulu-there-will-be-light-in-the-end/	https://wamaya.local/es/product/lienzo-there-will-be-light-in-the-end/	https://wamaya.local/product/canvastavla-there-will-be-light-in-the-end-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Astronomi	https://pictufy.com/api/interiors.php?p=2499182&i=1079	https://pictufy.com/api/interiors.php?p=2499182&i=94	
Canvas print - Abstract Loops 2	Lærred - Abstract Loops 2	Leinwandbild - Abstract Loops 2	Toile - Abstract Loops 2	Stampe su tela - Abstract Loops 2	Canvas schilderi - Abstract Loops 2	Obraz na płótnie - Abstract Loops 2	Canvas taulu - Abstract Loops 2	Lienzo - Abstract Loops 2	Canvastavla Abstract Loops 2 - Tavla	https://wamaya.local/en/product/canvas-print-abstract-loops-2/	https://wamaya.local/da/product/laerred-abstract-loops-2/	https://wamaya.local/de/product/leinwandbild-abstract-loops-2/	https://wamaya.local/fr/product/toile-abstract-loops-2/	https://wamaya.local/it/product/stampe-su-tela-abstract-loops-2/	https://wamaya.local/nl/product/canvas-schilderi-abstract-loops-2/	https://wamaya.local/pl/product/obraz-na-plotnie-abstract-loops-2/	https://wamaya.local/fi/product/canvas-taulu-abstract-loops-2/	https://wamaya.local/es/product/lienzo-abstract-loops-2/	https://wamaya.local/product/canvastavla-abstract-loops-2-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2990479&i=1079	https://pictufy.com/api/interiors.php?p=2990479&i=94	
Canvas print - Serene View	Lærred - Serene View	Leinwandbild - Serene View	Toile - Serene View	Stampe su tela - Serene View	Canvas schilderi - Serene View	Obraz na płótnie - Serene View	Canvas taulu - Serene View	Lienzo - Serene View	Canvastavla Serene View - Tavla	https://wamaya.local/en/product/canvas-print-serene-view/	https://wamaya.local/da/product/laerred-serene-view/	https://wamaya.local/de/product/leinwandbild-serene-view/	https://wamaya.local/fr/product/toile-serene-view/	https://wamaya.local/it/product/stampe-su-tela-serene-view/	https://wamaya.local/nl/product/canvas-schilderi-serene-view/	https://wamaya.local/pl/product/obraz-na-plotnie-serene-view/	https://wamaya.local/fi/product/canvas-taulu-serene-view/	https://wamaya.local/es/product/lienzo-serene-view/	https://wamaya.local/product/canvastavla-serene-view-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Illustrationer	https://pictufy.com/api/interiors.php?p=2506035&i=1079	https://pictufy.com/api/interiors.php?p=2506035&i=94	
Canvas print - Cornflowers	Lærred - Cornflowers	Leinwandbild - Cornflowers	Toile - Cornflowers	Stampe su tela - Cornflowers	Canvas schilderi - Cornflowers	Obraz na płótnie - Cornflowers	Canvas taulu - Cornflowers	Lienzo - Cornflowers	Canvastavla Cornflowers - Tavla	https://wamaya.local/en/product/canvas-print-cornflowers/	https://wamaya.local/da/product/laerred-cornflowers/	https://wamaya.local/de/product/leinwandbild-cornflowers/	https://wamaya.local/fr/product/toile-cornflowers/	https://wamaya.local/it/product/stampe-su-tela-cornflowers/	https://wamaya.local/nl/product/canvas-schilderi-cornflowers/	https://wamaya.local/pl/product/obraz-na-plotnie-cornflowers/	https://wamaya.local/fi/product/canvas-taulu-cornflowers/	https://wamaya.local/es/product/lienzo-cornflowers/	https://wamaya.local/product/canvastavla-cornflowers-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Blommor	https://pictufy.com/api/interiors.php?p=1880090&i=1521	https://pictufy.com/api/interiors.php?p=1880090&i=999	
Canvas print - Acanthus	Lærred - Acanthus	Leinwandbild - Acanthus	Toile - Acanthus	Stampe su tela - Acanthus	Canvas schilderi - Acanthus	Obraz na płótnie - Acanthus	Canvas taulu - Acanthus	Lienzo - Acanthus	Canvastavla Acanthus - Tavla	https://wamaya.local/en/product/canvas-print-acanthus/	https://wamaya.local/da/product/laerred-acanthus/	https://wamaya.local/de/product/leinwandbild-acanthus/	https://wamaya.local/fr/product/toile-acanthus/	https://wamaya.local/it/product/stampe-su-tela-acanthus/	https://wamaya.local/nl/product/canvas-schilderi-acanthus/	https://wamaya.local/pl/product/obraz-na-plotnie-acanthus/	https://wamaya.local/fi/product/canvas-taulu-acanthus/	https://wamaya.local/es/product/lienzo-acanthus/	https://wamaya.local/product/canvastavla-acanthus-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Botaniska	https://pictufy.com/api/interiors.php?p=2438856&i=1079	https://pictufy.com/api/interiors.php?p=2438856&i=94	
Canvas print - First Kiss	Lærred - First Kiss	Leinwandbild - First Kiss	Toile - First Kiss	Stampe su tela - First Kiss	Canvas schilderi - First Kiss	Obraz na płótnie - First Kiss	Canvas taulu - First Kiss	Lienzo - First Kiss	Canvastavla First Kiss - Tavla	https://wamaya.local/en/product/canvas-print-first-kiss/	https://wamaya.local/da/product/laerred-first-kiss/	https://wamaya.local/de/product/leinwandbild-first-kiss/	https://wamaya.local/fr/product/toile-first-kiss/	https://wamaya.local/it/product/stampe-su-tela-first-kiss/	https://wamaya.local/nl/product/canvas-schilderi-first-kiss/	https://wamaya.local/pl/product/obraz-na-plotnie-first-kiss/	https://wamaya.local/fi/product/canvas-taulu-first-kiss/	https://wamaya.local/es/product/lienzo-first-kiss/	https://wamaya.local/product/canvastavla-first-kiss-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Beige	https://pictufy.com/api/interiors.php?p=2460769&i=1079	https://pictufy.com/api/interiors.php?p=2460769&i=94	
Canvas print - The Others	Lærred - The Others	Leinwandbild - The Others	Toile - The Others	Stampe su tela - The Others	Canvas schilderi - The Others	Obraz na płótnie - The Others	Canvas taulu - The Others	Lienzo - The Others	Canvastavla The Others - Tavla	https://wamaya.local/en/product/canvas-print-the-others/	https://wamaya.local/da/product/laerred-the-others/	https://wamaya.local/de/product/leinwandbild-the-others/	https://wamaya.local/fr/product/toile-the-others/	https://wamaya.local/it/product/stampe-su-tela-the-others/	https://wamaya.local/nl/product/canvas-schilderi-the-others/	https://wamaya.local/pl/product/obraz-na-plotnie-the-others/	https://wamaya.local/fi/product/canvas-taulu-the-others/	https://wamaya.local/es/product/lienzo-the-others/	https://wamaya.local/product/canvastavla-the-others-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Astronomi	https://pictufy.com/api/interiors.php?p=2499181&i=1079	https://pictufy.com/api/interiors.php?p=2499181&i=94	
Canvas print - Here's To Now #01	Lærred - Here's To Now #01	Leinwandbild - Here's To Now #01	Toile - Here's To Now #01	Stampe su tela - Here's To Now #01	Canvas schilderi - Here's To Now #01	Obraz na płótnie - Here's To Now #01	Canvas taulu - Here's To Now #01	Lienzo - Here's To Now #01	Canvastavla Here's To Now #01 - Tavla	https://wamaya.local/en/product/canvas-print-heres-to-now-01/	https://wamaya.local/da/product/laerred-heres-to-now-01/	https://wamaya.local/de/product/leinwandbild-heres-to-now-01/	https://wamaya.local/fr/product/toile-heres-to-now-01/	https://wamaya.local/it/product/stampe-su-tela-heres-to-now-01/	https://wamaya.local/nl/product/canvas-schilderi-heres-to-now-01/	https://wamaya.local/pl/product/obraz-na-plotnie-heres-to-now-01/	https://wamaya.local/fi/product/canvas-taulu-heres-to-now-01/	https://wamaya.local/es/product/lienzo-heres-to-now-01/	https://wamaya.local/product/canvastavla-heres-to-now-01-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Stående tavlor	https://pictufy.com/api/interiors.php?p=2077111&i=1079	https://pictufy.com/api/interiors.php?p=2077111&i=94	
Canvas print - The Pyramid Maze Escape	Lærred - The Pyramid Maze Escape	Leinwandbild - The Pyramid Maze Escape	Toile - The Pyramid Maze Escape	Stampe su tela - The Pyramid Maze Escape	Canvas schilderi - The Pyramid Maze Escape	Obraz na płótnie - The Pyramid Maze Escape	Canvas taulu - The Pyramid Maze Escape	Lienzo - The Pyramid Maze Escape	Canvastavla The Pyramid Maze Escape - Tavla	https://wamaya.local/en/product/canvas-print-the-pyramid-maze-escape/	https://wamaya.local/da/product/laerred-the-pyramid-maze-escape/	https://wamaya.local/de/product/leinwandbild-the-pyramid-maze-escape/	https://wamaya.local/fr/product/toile-the-pyramid-maze-escape/	https://wamaya.local/it/product/stampe-su-tela-the-pyramid-maze-escape/	https://wamaya.local/nl/product/canvas-schilderi-the-pyramid-maze-escape/	https://wamaya.local/pl/product/obraz-na-plotnie-the-pyramid-maze-escape/	https://wamaya.local/fi/product/canvas-taulu-the-pyramid-maze-escape/	https://wamaya.local/es/product/lienzo-the-pyramid-maze-escape/	https://wamaya.local/product/canvastavla-the-pyramid-maze-escape-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=3011983&i=1079	https://pictufy.com/api/interiors.php?p=3011983&i=94	
Canvas print - Often Mistaken for Absent	Lærred - Often Mistaken for Absent	Leinwandbild - Often Mistaken for Absent	Toile - Often Mistaken for Absent	Stampe su tela - Often Mistaken for Absent	Canvas schilderi - Often Mistaken for Absent	Obraz na płótnie - Often Mistaken for Absent	Canvas taulu - Often Mistaken for Absent	Lienzo - Often Mistaken for Absent	Canvastavla Often Mistaken for Absent - Tavla	https://wamaya.local/en/product/canvas-print-often-mistaken-for-absent/	https://wamaya.local/da/product/laerred-often-mistaken-for-absent/	https://wamaya.local/de/product/leinwandbild-often-mistaken-for-absent/	https://wamaya.local/fr/product/toile-often-mistaken-for-absent/	https://wamaya.local/it/product/stampe-su-tela-often-mistaken-for-absent/	https://wamaya.local/nl/product/canvas-schilderi-often-mistaken-for-absent/	https://wamaya.local/pl/product/obraz-na-plotnie-often-mistaken-for-absent/	https://wamaya.local/fi/product/canvas-taulu-often-mistaken-for-absent/	https://wamaya.local/es/product/lienzo-often-mistaken-for-absent/	https://wamaya.local/product/canvastavla-often-mistaken-for-absent-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Astronomi	https://pictufy.com/api/interiors.php?p=2499193&i=1079	https://pictufy.com/api/interiors.php?p=2499193&i=94	
Canvas print - The Circular Journey Maze	Lærred - The Circular Journey Maze	Leinwandbild - The Circular Journey Maze	Toile - The Circular Journey Maze	Stampe su tela - The Circular Journey Maze	Canvas schilderi - The Circular Journey Maze	Obraz na płótnie - The Circular Journey Maze	Canvas taulu - The Circular Journey Maze	Lienzo - The Circular Journey Maze	Canvastavla The Circular Journey Maze - Tavla	https://wamaya.local/en/product/canvas-print-the-circular-journey-maze/	https://wamaya.local/da/product/laerred-the-circular-journey-maze/	https://wamaya.local/de/product/leinwandbild-the-circular-journey-maze/	https://wamaya.local/fr/product/toile-the-circular-journey-maze/	https://wamaya.local/it/product/stampe-su-tela-the-circular-journey-maze/	https://wamaya.local/nl/product/canvas-schilderi-the-circular-journey-maze/	https://wamaya.local/pl/product/obraz-na-plotnie-the-circular-journey-maze/	https://wamaya.local/fi/product/canvas-taulu-the-circular-journey-maze/	https://wamaya.local/es/product/lienzo-the-circular-journey-maze/	https://wamaya.local/product/canvastavla-the-circular-journey-maze-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=3011936&i=1079	https://pictufy.com/api/interiors.php?p=3011936&i=94	
Canvas print - I Gave You the Moon for a Smile	Lærred - I Gave You the Moon for a Smile	Leinwandbild - I Gave You the Moon for a Smile	Toile - I Gave You the Moon for a Smile	Stampe su tela - I Gave You the Moon for a Smile	Canvas schilderi - I Gave You the Moon for a Smile	Obraz na płótnie - I Gave You the Moon for a Smile	Canvas taulu - I Gave You the Moon for a Smile	Lienzo - I Gave You the Moon for a Smile	Canvastavla I Gave You the Moon for a Smile - Tavla	https://wamaya.local/en/product/canvas-print-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/da/product/laerred-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/de/product/leinwandbild-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/fr/product/toile-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/it/product/stampe-su-tela-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/nl/product/canvas-schilderi-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/pl/product/obraz-na-plotnie-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/fi/product/canvas-taulu-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/es/product/lienzo-i-gave-you-the-moon-for-a-smile/	https://wamaya.local/product/canvastavla-i-gave-you-the-moon-for-a-smile-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Astronomi	https://pictufy.com/api/interiors.php?p=2499197&i=1079	https://pictufy.com/api/interiors.php?p=2499197&i=94	
